Event ID,Date/Time UTC,Depth km,Magnitude,Latitude,Longitude,Distance From Closest Volcano
av91086598,2023-02-02 00:42:26,1.93,0.19,56.8741666667,-158.1825,1.86 km (1.15 mi) WSW of Aniakchak (244º)
av91086558,2023-02-01 19:07:21,4.13,1.09,56.8626666667,-158.1761666667,2.46 km (1.53 mi) SW of Aniakchak (212º)
av91086543,2023-02-01 17:43:04,2.16,0.5,56.9085,-158.0383333333,7.70 km (4.78 mi) ENE of Aniakchak (67º)
av91086508,2023-02-01 17:22:08,3.28,-0.32,56.8775,-158.1678333333,0.90 km (0.56 mi) WSW of Aniakchak (240º)
av91086493,2023-02-01 14:55:36,5.39,0.17,56.9216666667,-158.058,7.39 km (4.59 mi) ENE of Aniakchak (53º)
av91086478,2023-02-01 12:41:44,3.42,0.05,56.8703333333,-158.1938333333,2.67 km (1.66 mi) WSW of Aniakchak (242º)
av91086463,2023-02-01 12:39:27,3.27,0.42,56.8461666667,-158.1846666667,4.32 km (2.68 mi) SW of Aniakchak (205º)
av91086443,2023-02-01 08:57:44,2.32,0.4,56.9093333333,-158.089,5.06 km (3.14 mi) ENE of Aniakchak (52º)
av91086428,2023-02-01 07:17:20,17.04,1.27,56.8228333333,-157.8551666667,19.36 km (12.02 mi) ESE of Aniakchak (110º)
av91086418,2023-02-01 07:13:58,12.33,0.28,56.8491666667,-158.043,7.70 km (4.78 mi) SE of Aniakchak (118º)
av91086388,2023-02-01 04:44:27,2.23,0.81,56.8648333333,-158.2028333333,3.45 km (2.14 mi) WSW of Aniakchak (237º)
av91086378,2023-02-01 01:44:07,0.25,-0.02,56.8626666667,-158.2325,5.15 km (3.20 mi) WSW of Aniakchak (246º)
av91086323,2023-01-31 13:44:46,6.75,-0.59,56.9385,-158.0901666667,7.46 km (4.63 mi) NE of Aniakchak (32º)
av91086308,2023-01-31 11:39:51,4.82,0.88,56.9171666667,-158.0651666667,6.74 km (4.19 mi) ENE of Aniakchak (54º)
av91086303,2023-01-31 11:36:29,2.72,-0.08,56.9198333333,-158.026,8.92 km (5.54 mi) ENE of Aniakchak (61º)
av91086268,2023-01-31 09:00:01,2.99,0.43,56.8781666667,-158.1811666667,1.63 km (1.01 mi) W of Aniakchak (257º)
av91086258,2023-01-31 08:23:45,2.8,0.68,56.8991666667,-158.0288333333,7.91 km (4.91 mi) E of Aniakchak (76º)
av91916456,2023-06-08 08:30:19,13.11,0.53,55.5121666667,-161.6005,17.11 km (10.63 mi) E of Pavlof Sister (69º)
av91934421,2023-06-22 20:24:34,25.32,2.2,57.4679985046,-154.2833404541,98.14 km (60.94 mi) SSE of Trident (150º)
av91990561,2023-08-04 21:47:22,6.45,2.2,57.7531661987,-155.9361724854,25.74 km (15.99 mi) E of Ugashik-Peulik (89º)
av91990466,2023-08-04 18:06:59,-3.13,1.61,57.7366676331,-155.8366699219,31.69 km (19.68 mi) ESE of Ugashik-Peulik (93º)
av91990461,2023-08-04 17:58:43,3.2,2.1,57.7430000305,-155.8911590576,28.43 km (17.65 mi) ESE of Ugashik-Peulik (91º)
av91990416,2023-08-04 17:08:25,-3.14,2,57.1938323975,-155.4231719971,83.86 km (52.08 mi) SSE of Ugashik-Peulik (137º)
av91990376,2023-08-04 15:39:49,-2.76,1.86,57.2558326721,-155.247833252,86.70 km (53.84 mi) SE of Ugashik-Peulik (129º)
av91990351,2023-08-04 14:44:28,1.76,4.22,57.188999176,-155.3724975586,86.33 km (53.61 mi) SSE of Ugashik-Peulik (136º)
av91987631,2023-08-01 20:12:34,4.3,1.03,57.7506666667,-155.9196666667,26.72 km (16.59 mi) E of Ugashik-Peulik (90º)
av91986971,2023-08-01 10:51:25,7.66,0.95,57.7731666667,-155.9273333333,26.38 km (16.38 mi) E of Ugashik-Peulik (84º)
av91986751,2023-08-01 07:21:55,2.46,0.85,57.7733333333,-155.945,25.34 km (15.74 mi) E of Ugashik-Peulik (84º)
av91985511,2023-07-31 13:44:34,5.89,0.74,57.7583333333,-155.9295,26.15 km (16.24 mi) E of Ugashik-Peulik (88º)
av91983071,2023-07-29 22:39:58,4.85,0.91,57.7468333333,-155.9211666667,26.64 km (16.54 mi) ESE of Ugashik-Peulik (91º)
av91980086,2023-07-27 23:44:37,8.91,1.11,57.7555,-155.9058333333,27.54 km (17.11 mi) E of Ugashik-Peulik (89º)
av91977716,2023-07-26 10:08:15,10.66,0.68,57.627,-155.87,32.73 km (20.32 mi) SE of Ugashik-Peulik (115º)
av91977396,2023-07-26 03:06:18,6.95,1.13,57.4115,-156.4403333333,37.91 km (23.54 mi) SSW of Ugashik-Peulik (186º)
av91977176,2023-07-25 22:17:10,5.98,0.64,57.7723333333,-155.9286666667,26.29 km (16.33 mi) E of Ugashik-Peulik (84º)
av91976881,2023-07-25 15:11:05,7.57,0.35,57.7678333333,-155.9605,24.37 km (15.13 mi) E of Ugashik-Peulik (85º)
av91976341,2023-07-25 04:47:46,12.91,0.62,57.7398333333,-155.946,25.19 km (15.64 mi) ESE of Ugashik-Peulik (92º)
av91975246,2023-07-24 03:29:08,8.47,1.1,57.7531666667,-155.896,28.13 km (17.47 mi) E of Ugashik-Peulik (89º)
av91974656,2023-07-23 15:11:17,4.88,0.88,57.7538333333,-155.9413333333,25.44 km (15.80 mi) E of Ugashik-Peulik (89º)
av91973471,2023-07-22 15:21:34,9.99,0.98,57.7105,-155.8601666667,30.59 km (19.00 mi) ESE of Ugashik-Peulik (98º)
av91971486,2023-07-21 01:17:37,8.24,1.01,57.599,-156.371,16.82 km (10.45 mi) SSW of Ugashik-Peulik (180º)
av91970346,2023-07-20 00:59:32,1.24,1.42,57.7513333333,-155.9176666667,26.84 km (16.67 mi) E of Ugashik-Peulik (90º)
av91967746,2023-07-17 16:14:31,0.58,1.01,57.7683333333,-155.9443333333,25.33 km (15.73 mi) E of Ugashik-Peulik (85º)
av91967391,2023-07-17 10:09:28,-3.2,0.93,57.7256666667,-155.8898333333,28.63 km (17.78 mi) ESE of Ugashik-Peulik (95º)
av91966386,2023-07-16 16:53:00,7.62,1.21,57.7491666667,-155.932,25.99 km (16.14 mi) ESE of Ugashik-Peulik (90º)
av91965471,2023-07-16 06:28:20,11.54,2.66,57.7736666667,-155.9495,25.08 km (15.57 mi) E of Ugashik-Peulik (84º)
av91965461,2023-07-16 06:21:48,7.77,2.06,57.7516666667,-155.904,27.65 km (17.17 mi) E of Ugashik-Peulik (89º)
av91964711,2023-07-15 20:48:16,5.99,1.23,57.73,-155.8918333333,28.47 km (17.68 mi) ESE of Ugashik-Peulik (94º)
av91961511,2023-07-13 08:32:46,3.18,1.7,57.7558333333,-155.923,26.53 km (16.47 mi) E of Ugashik-Peulik (88º)
av91958771,2023-07-11 15:05:47,8.8,1.09,57.7411666667,-155.9166666667,26.92 km (16.72 mi) ESE of Ugashik-Peulik (92º)
av91953801,2023-07-08 11:06:12,3.13,0.99,57.803,-155.9838333333,23.63 km (14.68 mi) E of Ugashik-Peulik (75º)
av91950121,2023-07-05 23:19:48,3,2.33,57.738,-155.9161666667,26.97 km (16.75 mi) ESE of Ugashik-Peulik (93º)
av91948861,2023-07-04 19:35:04,7.26,2.33,57.7491666667,-155.8995,27.92 km (17.34 mi) ESE of Ugashik-Peulik (90º)
av91948681,2023-07-04 15:35:43,5.5,2.46,57.7531666667,-155.936,25.75 km (15.99 mi) E of Ugashik-Peulik (89º)
av91948671,2023-07-04 14:54:22,6.47,1.41,57.7406666667,-155.9328333333,25.96 km (16.12 mi) ESE of Ugashik-Peulik (92º)
av91948611,2023-07-04 12:58:47,7.84,1.94,57.7556666667,-155.9481666667,25.03 km (15.55 mi) E of Ugashik-Peulik (88º)
av91948596,2023-07-04 12:47:32,8.79,1.18,57.7468333333,-155.902,27.77 km (17.25 mi) ESE of Ugashik-Peulik (91º)
av91948246,2023-07-04 05:03:25,10.6,1.64,57.7348333333,-155.94,25.58 km (15.88 mi) ESE of Ugashik-Peulik (94º)
av91947926,2023-07-03 22:31:34,7.51,0.98,57.7635,-155.9438333333,25.32 km (15.73 mi) E of Ugashik-Peulik (86º)
av91947871,2023-07-03 21:06:15,5.26,1.49,57.7423333333,-155.9083333333,27.41 km (17.02 mi) ESE of Ugashik-Peulik (92º)
av91947826,2023-07-03 20:22:14,-3.15,1.92,57.7126666667,-155.8578333333,30.69 km (19.06 mi) ESE of Ugashik-Peulik (98º)
av91947761,2023-07-03 18:54:47,8.09,1.51,57.751,-155.8961666667,28.11 km (17.46 mi) E of Ugashik-Peulik (90º)
av91947711,2023-07-03 17:54:25,8.76,1.27,57.7421666667,-155.8958333333,28.15 km (17.48 mi) ESE of Ugashik-Peulik (92º)
av91947646,2023-07-03 16:02:51,6.33,2.22,57.7563333333,-155.9386666667,25.60 km (15.90 mi) E of Ugashik-Peulik (88º)
av91947301,2023-07-03 07:57:59,8.26,1.54,57.7461666667,-155.9103333333,27.28 km (16.94 mi) ESE of Ugashik-Peulik (91º)
av91947291,2023-07-03 07:48:17,10.44,1.71,57.7395,-155.9445,25.28 km (15.70 mi) ESE of Ugashik-Peulik (93º)
av91947231,2023-07-03 06:44:42,6.98,1.2,57.7633333333,-155.9696666667,23.79 km (14.78 mi) E of Ugashik-Peulik (86º)
av91947216,2023-07-03 06:38:32,9.28,1.25,57.715,-155.868,30.06 km (18.67 mi) ESE of Ugashik-Peulik (97º)
av91947196,2023-07-03 06:04:29,2.78,2.38,57.7423333333,-155.8766666667,29.29 km (18.19 mi) ESE of Ugashik-Peulik (92º)
av91947146,2023-07-03 05:18:07,11.05,1.89,57.7256666667,-155.9256666667,26.51 km (16.47 mi) ESE of Ugashik-Peulik (96º)
av91947101,2023-07-03 04:34:48,7.67,1.84,57.7273333333,-155.8923333333,28.47 km (17.68 mi) ESE of Ugashik-Peulik (95º)
av91947096,2023-07-03 04:21:35,5.86,1.79,57.7503333333,-155.9126666667,27.14 km (16.85 mi) E of Ugashik-Peulik (90º)
av91947016,2023-07-03 02:55:23,2.12,1.85,57.736,-155.9175,26.90 km (16.71 mi) ESE of Ugashik-Peulik (93º)
av91946951,2023-07-03 02:06:38,6.48,1.54,57.7388333333,-155.9223333333,26.60 km (16.52 mi) ESE of Ugashik-Peulik (93º)
av91946896,2023-07-03 01:01:39,6.24,1.18,57.6961666667,-155.8681666667,30.40 km (18.88 mi) ESE of Ugashik-Peulik (101º)
av91946891,2023-07-03 00:59:52,5.99,1.69,57.729,-155.8808333333,29.13 km (18.09 mi) ESE of Ugashik-Peulik (94º)
av91946816,2023-07-02 23:37:29,6.97,1.52,57.7608333333,-155.9276666667,26.27 km (16.31 mi) E of Ugashik-Peulik (87º)
av91946796,2023-07-02 23:25:04,7.87,2.63,57.7531666667,-155.9203333333,26.68 km (16.57 mi) E of Ugashik-Peulik (89º)
av91946781,2023-07-02 23:21:04,6.92,2.16,57.748,-155.9386666667,25.59 km (15.89 mi) ESE of Ugashik-Peulik (90º)
av91946751,2023-07-02 22:56:22,6.43,2.55,57.7858333333,-155.9748333333,23.77 km (14.76 mi) E of Ugashik-Peulik (80º)
av91946721,2023-07-02 22:47:04,9.21,4.26,57.7515,-155.9378333333,25.64 km (15.92 mi) E of Ugashik-Peulik (90º)
av91946471,2023-07-02 19:03:43,9.18,2.15,57.7515,-155.9375,25.66 km (15.94 mi) E of Ugashik-Peulik (90º)
av91945486,2023-07-02 02:11:38,8.27,1.82,57.7505,-155.9258333333,26.35 km (16.37 mi) E of Ugashik-Peulik (90º)
av91940686,2023-06-27 09:58:25,6.96,1.27,57.6145,-156.5318333333,17.90 km (11.12 mi) SW of Ugashik-Peulik (213º)
av91934676,2023-06-23 01:01:59,5.78,1.18,57.528,-156.5253333333,26.39 km (16.39 mi) SSW of Ugashik-Peulik (201º)
av91934081,2023-06-22 15:02:44,5.89,2.03,57.5038333333,-156.3478333333,27.44 km (17.04 mi) S of Ugashik-Peulik (177º)
av91103588,2023-05-18 10:18:57,9.03,0.89,57.6318333333,-156.1333333333,19.27 km (11.97 mi) SE of Ugashik-Peulik (133º)
av91103208,2023-05-17 17:11:21,3.29,1.61,57.6376666667,-156.1183333333,19.51 km (12.11 mi) SE of Ugashik-Peulik (130º)
av91103083,2023-05-17 09:51:13,2.6,1.31,57.5915,-156.167,21.39 km (13.28 mi) SSE of Ugashik-Peulik (146º)
av91883056,2023-05-11 19:43:30,24.14,1.3,57.7335,-156.3493333333,2.23 km (1.39 mi) SSE of Ugashik-Peulik (147º)
av91875621,2023-05-05 23:45:46,17.65,-0.24,57.766,-156.3483333333,2.17 km (1.35 mi) NE of Ugashik-Peulik (36º)
av91865156,2023-04-27 08:49:57,12.83,0.76,57.6218333333,-156.5173333333,16.76 km (10.41 mi) SW of Ugashik-Peulik (212º)
av91865001,2023-04-27 06:37:01,12.42,0.89,57.6296666667,-156.544,16.94 km (10.52 mi) SW of Ugashik-Peulik (218º)
av91864996,2023-04-27 06:23:14,2.63,1.59,57.4971666667,-156.5251666667,29.62 km (18.40 mi) SSW of Ugashik-Peulik (198º)
av91864446,2023-04-26 16:11:24,1.41,1.54,57.567,-155.8946666667,34.86 km (21.65 mi) SE of Ugashik-Peulik (126º)
av91862361,2023-04-24 22:51:48,8.38,0.19,57.5978333333,-156.4875,18.34 km (11.39 mi) SSW of Ugashik-Peulik (202º)
av91862041,2023-04-24 15:08:44,7.47,1.34,57.59,-156.4893333333,19.19 km (11.91 mi) SSW of Ugashik-Peulik (202º)
av91857356,2023-04-22 03:52:13,-3.2,1.94,57.632,-155.8081666667,35.89 km (22.29 mi) ESE of Ugashik-Peulik (111º)
av91856806,2023-04-21 12:46:57,11.88,0.19,57.6008333333,-156.5333333333,19.25 km (11.95 mi) SW of Ugashik-Peulik (210º)
av91855136,2023-04-20 00:59:04,6.53,0.37,57.5951666667,-156.5368333333,19.90 km (12.36 mi) SW of Ugashik-Peulik (210º)
av91843386,2023-04-10 21:36:50,8.46,0.2,57.6013333333,-156.518,18.76 km (11.65 mi) SW of Ugashik-Peulik (208º)
av91831006,2023-04-02 12:16:22,-1.74,0.98,57.693,-156.109,16.76 km (10.41 mi) ESE of Ugashik-Peulik (112º)
av91828651,2023-04-01 04:02:40,34.05,3.23,56.4101676941,-154.6856689453,180.45 km (112.06 mi) SSE of Ugashik-Peulik (145º)
av91798486,2023-03-11 12:42:49,9.33,2.39,57.6183333333,-155.877,32.77 km (20.35 mi) SE of Ugashik-Peulik (116º)
av91774726,2023-02-26 12:19:28,5.91,2.08,57.6538333333,-156.2105,14.31 km (8.89 mi) SSE of Ugashik-Peulik (138º)
av91773366,2023-02-25 12:39:42,10.26,0.85,57.5708333333,-155.8175,38.45 km (23.88 mi) SE of Ugashik-Peulik (121º)
av91771671,2023-02-24 02:13:46,2.02,1.42,57.6233333333,-156.193,17.61 km (10.93 mi) SSE of Ugashik-Peulik (143º)
av91972336,2023-07-21 16:42:49,14.36,0.94,57.8088333333,-156.815,18.04 km (11.20 mi) W of Ukinrek (261º)
av91972331,2023-07-21 16:36:48,12.44,1.22,57.8276666667,-156.862,20.61 km (12.80 mi) W of Ukinrek (268º)
av91937061,2023-06-25 01:00:22,14.84,1.13,57.8093333333,-156.8533333333,20.28 km (12.59 mi) W of Ukinrek (262º)
av91987246,2023-08-01 14:06:32,20.74,0.25,56.2055,-159.4496666667,3.61 km (2.24 mi) WNW of Veniaminof (284º)
av91111868,2023-07-27 21:23:15,14.76,0.4,56.1673333333,-159.4621666667,5.47 km (3.39 mi) WSW of Veniaminof (232º)
av91978281,2023-07-26 21:11:44,15.83,0.28,56.2506666667,-159.4475,6.77 km (4.20 mi) NNW of Veniaminof (330º)
av91975721,2023-07-24 14:56:28,3.91,0.44,56.1503333333,-158.8425,34.48 km (21.41 mi) ESE of Veniaminof (99º)
av91961301,2023-07-13 03:53:07,19.37,0.41,56.2076666667,-159.4546666667,3.97 km (2.46 mi) WNW of Veniaminof (286º)
av91960741,2023-07-12 17:21:52,14.57,0.14,56.136,-159.4046666667,6.92 km (4.30 mi) SSW of Veniaminof (186º)
av91958656,2023-07-11 13:27:55,8.07,0.48,56.1016666667,-159.5813333333,15.83 km (9.83 mi) WSW of Veniaminof (228º)
av91109673,2023-07-06 05:16:07,12.31,0.39,56.1255,-159.46,9.06 km (5.62 mi) SW of Veniaminof (207º)
av91947636,2023-07-03 15:50:52,19.28,0.14,56.1575,-159.5006666667,8.04 km (4.99 mi) WSW of Veniaminof (236º)
av91942936,2023-06-29 16:19:59,15.11,0.14,56.1498333333,-159.439,6.06 km (3.76 mi) SW of Veniaminof (208º)
av91108783,2023-06-28 01:16:44,6.95,-0.05,56.1971666667,-159.3188333333,4.59 km (2.85 mi) ESE of Veniaminof (91º)
av91108708,2023-06-27 01:46:40,23.7,1.52,55.9303333333,-159.6905,35.02 km (21.75 mi) SW of Veniaminof (212º)
av91108698,2023-06-27 01:46:05,28.12,1.12,55.944,-159.675,33.22 km (20.63 mi) SW of Veniaminof (212º)
av91936276,2023-06-24 08:39:54,14.4,0.3,56.1586666667,-159.379,4.45 km (2.76 mi) S of Veniaminof (169º)
av91930296,2023-06-19 07:51:17,9.5,-0.33,56.181,-159.5368333333,9.10 km (5.65 mi) W of Veniaminof (258º)
av91107928,2023-06-18 07:34:33,24.75,-0.14,56.1948333333,-159.4491666667,3.49 km (2.17 mi) W of Veniaminof (264º)
av91926291,2023-06-15 02:30:30,71.87,1.72,56.3163337708,-159.6141662598,18.97 km (11.78 mi) NW of Veniaminof (314º)
av91107583,2023-06-13 20:02:28,26.11,0.06,56.0013333333,-159.7128333333,29.52 km (18.33 mi) SW of Veniaminof (222º)
av91925031,2023-06-13 20:00:40,23.67,0.46,56.1458333333,-159.7411666667,22.32 km (13.86 mi) W of Veniaminof (255º)
av91107578,2023-06-13 19:58:55,23.08,0.37,55.9591666667,-159.7138333333,33.18 km (20.61 mi) SW of Veniaminof (217º)
av91107568,2023-06-13 19:56:04,24.37,0.04,56.0103333333,-159.7263333333,29.36 km (18.24 mi) SW of Veniaminof (225º)
av91107563,2023-06-13 19:54:50,25.14,0.11,55.9793333333,-159.7018333333,30.95 km (19.22 mi) SW of Veniaminof (218º)
av91924501,2023-06-13 09:31:42,4.88,0.61,56.2365,-159.4041666667,4.35 km (2.70 mi) N of Veniaminof (351º)
av91918266,2023-06-09 17:32:36,10.6,0.83,56.3023333333,-159.4275,11.81 km (7.33 mi) N of Veniaminof (350º)
av91107198,2023-06-08 21:20:44,3.36,0.08,56.2526666667,-159.3381666667,6.97 km (4.33 mi) NE of Veniaminof (29º)
av91914231,2023-06-06 11:58:56,7.2,0.53,56.2506666667,-159.351,6.42 km (3.98 mi) NE of Veniaminof (24º)
av91106378,2023-06-02 10:50:43,1.63,-0.02,56.2565,-159.4465,7.31 km (4.54 mi) NNW of Veniaminof (333º)
av91099858,2023-05-24 02:48:53,6.12,0.08,56.2243333333,-159.4723333333,5.72 km (3.55 mi) NW of Veniaminof (301º)
av91882996,2023-05-11 18:10:58,20.9,0.21,56.1885,-159.4666666667,4.68 km (2.90 mi) W of Veniaminof (257º)
av91099538,2023-05-11 08:14:19,22.32,0.67,56.1995,-159.4876666667,5.86 km (3.64 mi) WNW of Veniaminof (272º)
av91099553,2023-05-11 06:30:06,20.29,0.23,56.1978333333,-159.4761666667,5.14 km (3.19 mi) W of Veniaminof (270º)
av91882041,2023-05-11 04:31:39,10.28,1.26,56.2831666667,-159.0141666667,25.26 km (15.68 mi) E of Veniaminof (68º)
av91881251,2023-05-10 11:46:33,17.89,-0.26,56.1835,-159.457,4.27 km (2.65 mi) W of Veniaminof (248º)
av91881246,2023-05-10 11:41:07,20.52,0.45,56.1931666667,-159.4681666667,4.68 km (2.91 mi) W of Veniaminof (264º)
av91099483,2023-05-10 00:53:29,8.24,0.35,56.2518333333,-159.3816666667,6.04 km (3.75 mi) NNE of Veniaminof (7º)
av91880576,2023-05-09 21:42:06,2.83,0.61,56.2528333333,-159.325,7.42 km (4.60 mi) NE of Veniaminof (35º)
av91877846,2023-05-07 13:52:54,27.16,1.48,55.9555,-159.7221666667,33.82 km (21.00 mi) SW of Veniaminof (217º)
av91099273,2023-05-06 17:37:56,3.41,0.34,56.2695,-159.3035,9.69 km (6.02 mi) NE of Veniaminof (35º)
av91874856,2023-05-05 10:21:04,22.41,0.15,56.1998333333,-159.4745,5.05 km (3.13 mi) WNW of Veniaminof (272º)
av91098493,2023-04-27 22:10:21,7.07,0.54,56.282,-159.1906666667,15.61 km (9.70 mi) ENE of Veniaminof (53º)
av91098048,2023-04-21 09:55:37,1.45,-0.24,56.1116666667,-159.462,10.50 km (6.52 mi) SW of Veniaminof (204º)
av91097443,2023-04-13 16:22:29,23.46,0.55,55.9546666667,-159.718,33.74 km (20.95 mi) SW of Veniaminof (217º)
av91097453,2023-04-13 12:17:40,4.74,0.12,56.2536666667,-159.503,9.20 km (5.71 mi) NW of Veniaminof (312º)
av91097078,2023-04-07 08:22:22,20.28,0.32,56.175,-159.4931666667,6.70 km (4.16 mi) W of Veniaminof (248º)
av91837571,2023-04-06 16:26:00,8.7,0.33,56.2205,-159.3773333333,2.69 km (1.67 mi) NNE of Veniaminof (21º)
av91822851,2023-03-28 08:32:52,4.88,0.44,56.2241666667,-159.3895,2.93 km (1.82 mi) NNE of Veniaminof (4º)
av91815876,2023-03-22 18:35:28,27.91,1.53,55.9678333333,-159.6556666667,30.33 km (18.84 mi) SW of Veniaminof (213º)
av91766966,2023-02-19 16:43:33,1.44,0.88,55.89,-159.857,44.75 km (27.79 mi) SW of Veniaminof (220º)
av91087393,2023-02-04 22:54:47,9.12,0.68,56.2125,-158.7781666667,38.06 km (23.64 mi) E of Veniaminof (87º)
av91087353,2023-02-04 18:44:42,8.32,0.28,56.2101666667,-158.7751666667,38.24 km (23.75 mi) E of Veniaminof (88º)
av91087013,2023-02-03 10:00:41,7.97,0.59,55.8963333333,-159.8623333333,44.43 km (27.59 mi) SW of Veniaminof (221º)
