X,Y,Event ID,Date/Time UTC,Depth km,Magnitude,Latitude,Longitude
2020-05-28T23:59:43.800Z,245,av62172901,2020-05-28 23:59:43,8.6,3.24,56.2916667,-158.994
2020-05-29T00:16:12.800Z,246,av62172906,2020-05-29 00:16:12,14.52,2.21,56.2516667,-159.0558333
2020-06-02T07:38:13.500Z,247,av70898784,2020-06-02 07:38:13,8.49,0.64,56.097,-159.7675
2020-06-06T05:02:07.360Z,248,av62175731,2020-06-06 05:02:07,4.01,1.1,56.2913333,-159.285
2020-06-07T22:19:57.210Z,249,av62176681,2020-06-07 22:19:57,2.42,0.7,56.09,-159.4556667
2020-06-21T16:58:32.540Z,250,av62185226,2020-06-21 16:58:32,8.78,0.49,56.1746667,-159.1336667
2020-06-22T14:22:22.160Z,251,av62185586,2020-06-22 14:22:22,14.25,0.48,56.2895,-159.3036667
2020-06-26T13:24:03.590Z,252,av62187826,2020-06-26 13:24:03,-0.74,2.15,56.5641667,-158.2295
2020-06-27T13:09:35.960Z,253,av62188156,2020-06-27 13:09:35,14.63,1.03,56.9096667,-158.202
2020-06-28T22:45:42.350Z,254,av62188621,2020-06-28 22:45:42,13.16,1.91,56.8673333,-158.5201667
2020-06-29T00:12:52.810Z,255,av62188661,2020-06-29 00:12:52,13.57,1.61,56.8665,-158.5131667
2020-06-30T16:32:13.070Z,256,av62189321,2020-06-30 16:32:13,9.36,0.23,56.8536667,-158.5573333
2020-07-01T04:36:26.430Z,257,av62189681,2020-07-01 04:36:26,12.45,1.29,56.6676667,-157.9578333
2020-07-02T09:59:11.710Z,258,av62190466,2020-07-02 09:59:11,-3.17,3.66,56.0093333,-158.6093333
2020-07-05T05:13:36.330Z,259,av62192076,2020-07-05 05:13:36,17.17,0.23,56.8571667,-158.1181667
2020-07-05T05:17:07.600Z,260,av70905924,2020-07-05 05:17:07,22,0.2,56.8825,-158.096
2020-07-06T09:29:01.280Z,261,av70906244,2020-07-06 09:29:01,3.12,1.49,56.5065,-158.4631667
2020-07-14T13:44:22.140Z,262,av62197476,2020-07-14 13:44:22,5,1.91,56.4768333,-157.7070007
2020-07-17T03:01:54.840Z,263,av62198971,2020-07-17 03:01:54,88.35,2.74,56.2818336,-159.3333282
2020-07-19T03:47:40.870Z,264,av62200231,2020-07-19 03:47:40,65.86,3.38,56.6121674,-157.3658295
2020-07-19T23:57:09.550Z,265,av62200876,2020-07-19 23:57:09,96.13,2.15,56.545166,-158.0428314
2020-07-22T10:32:41.200Z,266,av91000786,2020-07-22 10:32:41,14.21,1.2,56.0473333333,-160.0101666667
2020-07-22T18:59:53.280Z,267,av91000123,2020-07-22 18:59:53,7.65,0.22,56.0453333333,-159.4716666667
2020-07-22T19:10:30.480Z,268,av91001591,2020-07-22 19:10:30,7.28,0.4,56.0515,-159.4706666667
2020-07-23T05:22:25.260Z,269,av91002126,2020-07-23 05:22:25,9.15,2.18,56.2976666667,-159.0043333333
2020-07-23T05:55:53.490Z,270,av91000203,2020-07-23 05:55:53,9.73,1.06,56.2751666667,-158.9651666667
2020-07-23T06:41:54.150Z,271,av91002166,2020-07-23 06:41:54,18.9,1.32,56.045,-160.0308333333
2020-07-24T00:23:51.770Z,272,av91000378,2020-07-24 00:23:51,6.52,0.36,56.8333333333,-157.8538333333
2020-07-24T21:17:48.310Z,273,av91003601,2020-07-24 21:17:48,15.33,0.57,56.8098333333,-158.012
2020-07-24T21:18:38.480Z,274,av91003606,2020-07-24 21:18:38,22.88,0.02,56.8863333333,-158.1308333333
2020-07-24T23:06:28.820Z,275,av91000448,2020-07-24 23:06:28,20.11,-0.02,56.9181666667,-158.2225
2020-07-24T23:09:09.830Z,276,av91003711,2020-07-24 23:09:09,19.45,1.06,56.9145,-158.189
2020-07-26T05:06:14.580Z,277,av91004606,2020-07-26 05:06:14,10.1,0.68,56.2358333333,-159.2575
2020-07-26T06:12:46.690Z,278,av91004626,2020-07-26 06:12:46,5.19,1.4,55.886,-159.864
2020-07-27T04:49:53.630Z,279,av91005191,2020-07-27 04:49:53,3.39,0.33,56.1143333333,-159.3473333333
2020-07-28T08:30:42.450Z,280,av91006156,2020-07-28 08:30:42,6.57,0.08,56.8248333333,-158.1346666667
2020-07-31T09:06:48.820Z,281,av91001268,2020-07-31 09:06:48,20.15,1.2,56.8631666667,-158.0916666667
2020-08-01T00:15:35.380Z,282,av91105876,2020-08-01 00:15:35,3.85,0.15,56.1121666667,-159.3465
2020-08-06T08:13:18.490Z,283,av91108421,2020-08-06 08:13:18,3.8,-0.09,56.1221666667,-159.5233333333
2020-08-06T14:39:19.960Z,284,av91001773,2020-08-06 14:39:19,3.46,-0.15,56.11,-159.4736666667
2020-08-06T15:25:54.140Z,285,av91108556,2020-08-06 15:25:54,2.53,1.08,56.1073333333,-159.4576666667
2020-08-08T08:56:36.210Z,286,av91109066,2020-08-08 08:56:36,-2.73,2.09,56.9318333333,-157.724
2020-08-12T15:48:55.410Z,287,av91110896,2020-08-12 15:48:55,9.51,1.06,56.4795,-158.5246666667
2020-08-16T07:49:09.020Z,288,av91112786,2020-08-16 07:49:09,9.13,1.16,56.3426666667,-158.858
2020-08-25T07:10:43.570Z,289,av91003968,2020-08-25 07:10:43,9.86,0.4,56.1463333333,-159.4885
2020-08-25T23:27:20.620Z,290,av91004018,2020-08-25 23:27:20,8.54,0.27,56.0633333333,-159.5206666667
2020-08-27T06:22:53.520Z,291,av91118356,2020-08-27 06:22:53,17.92,0.76,56.8915,-158.1635
2020-08-27T06:28:11.330Z,292,av91118361,2020-08-27 06:28:11,20.47,1.22,56.9176666667,-158.18
2020-08-28T19:17:35.480Z,293,av91118786,2020-08-28 19:17:35,0.1,0.88,56.356,-158.6863333333
2020-09-03T20:42:50.190Z,294,av91120146,2020-09-03 20:42:50,11.04,0.7,56.256,-158.9896666667
2020-09-05T04:23:10.430Z,295,av91120706,2020-09-05 04:23:10,2.04,1.44,56.0775,-158.6451666667
2020-09-12T23:53:48.450Z,296,av91124576,2020-09-12 23:53:48,4.95,0.24,56.094,-159.5765
2020-09-13T03:45:01.060Z,297,av91005838,2020-09-13 03:45:01,3.59,0.87,56.4921666667,-158.3083333333
2020-09-22T18:42:21.570Z,298,av91007048,2020-09-22 18:42:21,7.28,0.42,56.2275,-159.198
2020-09-22T18:42:22.050Z,299,av91127431,2020-09-22 18:42:22,5,0.52,56.2206666667,-159.206
2020-09-25T16:02:18.520Z,300,av91007313,2020-09-25 16:02:18,22.76,0.32,56.8513333333,-158.2491666667
2020-09-27T06:59:51.820Z,301,av91128256,2020-09-27 06:59:51,3.3,0.94,56.3185,-159.4735
2020-09-29T05:34:56.780Z,302,av91128681,2020-09-29 05:34:56,-3.2,1.91,56.9226666667,-157.7858333333
2020-10-06T00:38:05.780Z,303,av91008443,2020-10-06 00:38:05,19.64,1.58,55.8665,-159.7508333333
2020-10-06T03:47:40.380Z,304,av91130096,2020-10-06 03:47:40,2.38,1.13,56.0666666667,-159.595
2020-10-06T10:53:20.790Z,305,av91130171,2020-10-06 10:53:20,8.14,1.65,56.3156666667,-158.6845
2020-10-11T17:15:21.040Z,306,av91009138,2020-10-11 17:15:21,3.07,0.79,57.0215,-157.7426666667
2020-10-13T22:44:17.910Z,307,av91132186,2020-10-13 22:44:17,1.22,0.11,56.8881666667,-158.1451666667
2020-10-25T20:46:21.860Z,308,av91133976,2020-10-25 20:46:21,3.34,1.03,56.4813333333,-158.3263333333
2020-11-09T22:44:32.330Z,309,av91011968,2020-11-09 22:44:32,11.86,0.98,56.3083333333,-158.9833333333
2020-11-17T10:34:34.760Z,310,av91145326,2020-11-17 10:34:34,0.15,-0.07,56.8741666667,-158.1553333333
2020-11-26T03:05:04.340Z,311,av91148216,2020-11-26 03:05:04,9.57,1.64,56.0795,-159.5266666667
2020-11-26T20:45:32.110Z,312,av91013143,2020-11-26 20:45:32,21.47,1.94,56.1726666667,-159.4491666667
2020-12-03T20:00:56.530Z,313,av91013663,2020-12-03 20:00:56,6.8,0.7,56.2398333333,-159.0476666667
2021-01-28T10:43:39.750Z,314,av91181271,2021-01-28 10:43:39,6.15,2.12,56.7368333333,-158.2088333333
2021-02-05T13:53:54.570Z,315,av91184841,2021-02-05 13:53:54,7.05,2.05,56.9965,-158.0985
2021-02-15T02:30:05.250Z,316,av91019448,2021-02-15 02:30:05,7.36,0.8,56.9803333333,-157.6511666667
2021-02-18T22:26:03.400Z,317,av91193431,2021-02-18 22:26:03,0.95,2.84,56.9381666667,-157.6316666667
2021-02-23T20:07:47.920Z,318,av91020278,2021-02-23 20:07:47,8.24,1.33,56.859,-158.0195
2021-02-23T20:11:43.900Z,319,av91020283,2021-02-23 20:11:43,14.18,1.02,56.8756666667,-158.0701666667
2021-03-14T02:49:27.440Z,320,av91207971,2021-03-14 02:49:27,3.67,1.76,57.1096666667,-157.653
2021-03-25T18:19:04.940Z,321,av91213056,2021-03-25 18:19:04,3.43,1.09,56.7295,-158.2245
2021-07-04T01:06:12.840Z,322,av91033033,2021-07-04 01:06:12,5.5,0.41,56.1045,-159.4303333333
2021-07-10T02:34:00.890Z,323,av91305416,2021-07-10 02:34:00,9.53,0.01,56.2756666667,-159.279
2021-07-12T22:13:16.450Z,324,av91308526,2021-07-12 22:13:16,8.84,1.91,56.6933333333,-158.3778333333
2021-07-18T19:05:49.160Z,325,av91314336,2021-07-18 19:05:49,13.46,0.97,56.2998333333,-159.0403333333
2021-07-30T12:33:04.010Z,326,av91324866,2021-07-30 12:33:04,4.19,0.45,56.0563333333,-159.462
2021-07-30T13:43:59.740Z,327,av91036573,2021-07-30 13:43:59,5.02,0.18,56.0526666667,-159.4605
2021-07-30T15:51:39.230Z,328,av91325101,2021-07-30 15:51:39,7.56,1.42,56.033,-159.4861666667
2021-07-30T15:54:40.760Z,329,av91036588,2021-07-30 15:54:40,6.63,-0.02,56.0455,-159.464
2021-07-30T15:58:05.640Z,330,av91325111,2021-07-30 15:58:05,2.63,0.58,56.051,-159.4418333333
2021-07-30T16:06:05.380Z,331,av91036603,2021-07-30 16:06:05,5.28,0.21,56.0543333333,-159.461
2021-07-30T16:17:05.760Z,332,av91325126,2021-07-30 16:17:05,5.02,0.04,56.0548333333,-159.4593333333
2021-07-30T16:26:35.990Z,333,av91325141,2021-07-30 16:26:35,4.71,0.62,56.0515,-159.4658333333
2021-07-30T17:02:59.680Z,334,av91325166,2021-07-30 17:02:59,3.5,0.75,56.3068333333,-159.4875
2021-07-30T17:34:58.790Z,335,av91325216,2021-07-30 17:34:58,5.49,-0.01,56.0548333333,-159.4583333333
2021-07-30T17:41:33.190Z,336,av91325231,2021-07-30 17:41:33,4.78,0.57,56.056,-159.4586666667
2021-07-30T22:07:46.580Z,337,av91325471,2021-07-30 22:07:46,2.63,-0.01,56.0598333333,-159.4486666667
2021-07-31T15:58:17.700Z,338,av91326356,2021-07-31 15:58:17,8.31,1.35,56.2928333333,-159.3708333333
2021-08-03T11:35:36.950Z,339,av91328841,2021-08-03 11:35:36,4.77,0.61,56.0398333333,-159.4751666667
2021-08-10T13:52:22.990Z,340,av91334936,2021-08-10 13:52:22,15.16,3.14,56.245,-159.2226666667
2021-08-15T01:30:29.760Z,341,av91340116,2021-08-15 01:30:29,20.55,0.63,56.2406666667,-159.1876666667
2021-08-18T03:54:51.870Z,342,av91039643,2021-08-18 03:54:51,0.38,0.89,56.0968333333,-159.4725
2021-08-19T15:30:53.440Z,343,av91344001,2021-08-19 15:30:53,1.67,0.25,56.8878333333,-158.1338333333
2021-09-22T09:49:29.510Z,344,av91041488,2021-09-22 09:49:29,14.85,-0.15,56.8396666667,-158.1141666667
2021-10-05T10:06:22.720Z,345,av91387836,2021-10-05 10:06:22,9.86,1.01,56.2448333333,-159.2726666667
2021-10-06T15:06:48.620Z,346,av91388486,2021-10-06 15:06:48,5.68,0.5,56.0848333333,-159.5868333333
2021-10-06T15:09:20.210Z,347,av91388491,2021-10-06 15:09:20,3.37,1.53,56.087,-159.533
2021-10-06T16:31:13.420Z,348,av91042248,2021-10-06 16:31:13,4.16,0.07,56.089,-159.5791666667
2021-10-06T16:35:56.040Z,349,av91042253,2021-10-06 16:35:56,5.13,1.12,56.0893333333,-159.5686666667
2021-10-06T18:56:20.080Z,350,av91388541,2021-10-06 18:56:20,3.99,0.54,56.0895,-159.5508333333
2021-10-15T17:00:41.900Z,351,av91393721,2021-10-15 17:00:41,5.46,0.74,56.1665,-159.0011666667
2021-10-17T19:30:53.020Z,352,av91394706,2021-10-17 19:30:53,9.44,1.51,56.2805,-159.1978333333
2021-11-08T10:20:33.080Z,353,av91410196,2021-11-08 10:20:33,2.24,1.32,56.2721666667,-158.8173333333
2021-11-13T23:10:35.360Z,354,av91044253,2021-11-13 23:10:35,17.34,0.45,56.8073333333,-158.0081666667
2021-11-14T20:54:01.970Z,355,av91419211,2021-11-14 20:54:01,-0.06,2.3,56.3611666667,-158.6548333333
2021-11-28T10:44:10.510Z,356,av91431636,2021-11-28 10:44:10,16.76,1.04,56.2046666667,-159.4371666667
2021-12-13T10:02:44.710Z,357,av91443636,2021-12-13 10:02:44,13.97,0.2,56.9275,-158.203
2021-12-14T02:44:09.850Z,358,av91046328,2021-12-14 02:44:09,12.67,0.78,56.2758333333,-159.4323333333
2021-12-18T04:42:38.770Z,359,av91446341,2021-12-18 04:42:38,6.55,1.16,56.8473333333,-158.0011666667
2021-12-18T04:48:38.560Z,360,av91446351,2021-12-18 04:48:38,19.56,0.78,56.8576666667,-158.108
2021-12-18T09:22:26.850Z,361,av91446421,2021-12-18 09:22:26,5.62,2.48,56.2168333333,-159.33
2021-12-19T17:22:33.580Z,362,av91046588,2021-12-19 17:22:33,10.37,-0.32,56.9033333333,-158.2026666667
2021-12-19T17:24:06.530Z,363,av91046593,2021-12-19 17:24:06,16.76,-0.72,56.8765,-158.1483333333
2021-12-20T07:26:12.780Z,364,av91046598,2021-12-20 07:26:12,19.37,-0.4,56.8646666667,-158.0833333333
2022-02-09T00:24:22.440Z,365,av91049333,2022-02-09 00:24:22,11.2,0.1,56.7636666667,-157.9706666667
2022-02-09T00:25:52.830Z,366,av91049338,2022-02-09 00:25:52,25.11,-0.38,56.883,-158.0746666667
2022-02-13T07:55:44.280Z,367,av91488971,2022-02-13 07:55:44,11.07,-0.14,56.8931666667,-158.1823333333
2022-02-13T16:08:59.240Z,368,av91489411,2022-02-13 16:08:59,17.65,0.05,56.8406666667,-158.0986666667
2022-02-20T03:03:00.690Z,369,av91495491,2022-02-20 03:03:00,19.07,0.29,56.8426666667,-158.0668333333
2022-02-20T03:04:12.990Z,370,av91495496,2022-02-20 03:04:12,22.38,0.22,56.8853333333,-158.1568333333
2022-02-20T03:07:26.130Z,371,av91495506,2022-02-20 03:07:26,21.39,0.7,56.8816666667,-158.1045
2022-02-20T03:08:36.990Z,372,av91049998,2022-02-20 03:08:36,16.9,0.15,56.8558333333,-158.1186666667
2022-02-23T14:19:53.240Z,373,av91498931,2022-02-23 14:19:53,28.4,1.75,56.009,-159.6783333333
2022-02-24T06:17:08.010Z,374,av91050148,2022-02-24 06:17:08,28.58,0.8,55.9395,-159.6721666667
2022-03-05T16:42:29.480Z,375,av91504856,2022-03-05 16:42:29,-3.19,0.04,56.8331666667,-158.2506666667
2022-03-19T15:10:07.880Z,376,av91052053,2022-03-19 15:10:07,26.4,0.48,56.1685,-159.4341666667
2022-03-19T15:23:17.320Z,377,av91052058,2022-03-19 15:23:17,21.1,0.51,56.2261666667,-159.4941666667
2022-03-19T21:03:51.830Z,378,av91516861,2022-03-19 21:03:51,29.63,1.48,56.2526666667,-159.5485
2022-03-29T10:18:53.570Z,379,av91053073,2022-03-29 10:18:53,-3,1.63,55.7928333333,-159.627
2022-03-31T05:19:26.780Z,380,av91053323,2022-03-31 05:19:26,19.56,0.54,56.7866666667,-158.0735
2022-03-31T06:20:41.150Z,381,av91053328,2022-03-31 06:20:41,22.61,1.35,56.3858333333,-159.508
2022-03-31T10:47:51.160Z,382,av91053358,2022-03-31 10:47:51,18.08,0.34,56.8765,-158.0835
2022-03-31T10:48:19.370Z,383,av91053363,2022-03-31 10:48:19,16.99,-0.19,56.8716666667,-158.1171666667
2022-04-01T01:17:24.580Z,384,av91053428,2022-04-01 01:17:24,14.26,0.17,56.7885,-158.0388333333
2022-04-20T10:44:40.260Z,385,av91541796,2022-04-20 10:44:40,2.53,0.81,56.3903333333,-159.1803333333
2022-05-03T16:16:16.840Z,386,av91549921,2022-05-03 16:16:16,14.97,0.3,56.8686666667,-158.0958333333
2022-05-03T16:17:01.050Z,387,av91057143,2022-05-03 16:17:01,25.16,0.74,56.9401666667,-158.513
2022-05-03T16:18:31.900Z,388,av91549926,2022-05-03 16:18:31,15.97,0.86,56.791,-157.9941666667
2022-05-07T03:01:32.700Z,389,av91057608,2022-05-07 03:01:32,13.67,0.4,56.9055,-158.179
2022-05-07T03:02:03.570Z,390,av91057613,2022-05-07 03:02:03,12.23,0,56.8326666667,-158.0628333333
2022-05-07T03:03:19.520Z,391,av91057623,2022-05-07 03:03:19,19.38,-0.02,56.8618333333,-158.1223333333
2022-05-07T03:04:36.140Z,392,av91057628,2022-05-07 03:04:36,16.44,0.15,56.8046666667,-158.0503333333
2022-05-07T03:06:54.300Z,393,av91553456,2022-05-07 03:06:54,19.95,1.36,56.8156666667,-158.0666666667
2022-05-07T03:07:49.070Z,394,av91057633,2022-05-07 03:07:49,14.1,1.19,56.8036666667,-158.0318333333
2022-05-07T03:08:41.360Z,395,av91057638,2022-05-07 03:08:41,15.85,0.51,56.8771666667,-158.1576666667
2022-05-16T11:21:50.900Z,396,av91563071,2022-05-16 11:21:50,-3,0.4,56.114,-159.545
2022-06-18T18:40:27.400Z,397,av91063313,2022-06-18 18:40:27,17.42,-0.55,56.8753333333,-158.1438333333
2022-06-18T18:42:25.300Z,398,av91063318,2022-06-18 18:42:25,14.51,-0.36,56.8903333333,-158.1231666667
2022-06-18T18:44:40.220Z,399,av91602326,2022-06-18 18:44:40,13.03,0.53,56.8535,-158.1286666667
2022-06-18T18:45:42.070Z,400,av91063323,2022-06-18 18:45:42,18.47,0.27,56.8146666667,-158.0538333333
2022-06-18T18:46:20.140Z,401,av91602331,2022-06-18 18:46:20,19.37,0.71,56.8348333333,-158.075
2022-06-18T18:48:04.700Z,402,av91063328,2022-06-18 18:48:04,21.49,-0.27,56.8983333333,-158.119
2022-06-18T18:49:22.170Z,403,av91063333,2022-06-18 18:49:22,17.36,-0.21,56.863,-158.141
2022-06-18T18:49:54.740Z,404,av91063338,2022-06-18 18:49:54,15.31,-0.54,56.8741666667,-158.156
2022-07-05T00:38:26.400Z,405,av91618181,2022-07-05 00:38:26,26.28,1.07,55.9343333333,-159.665
2022-07-05T00:39:29.220Z,406,av91064968,2022-07-05 00:39:29,32.04,0.74,55.9705,-159.7036666667
2022-07-06T14:46:24.840Z,407,av91065183,2022-07-06 14:46:24,17.44,-0.22,56.8285,-158.0803333333
2022-07-06T14:49:37.620Z,408,av91620016,2022-07-06 14:49:37,19.78,0.59,56.8165,-158.027
2022-07-10T06:33:54.370Z,409,av91065868,2022-07-10 06:33:54,16.57,-0.45,56.8955,-158.1405
2022-07-24T06:49:58.560Z,410,av91644341,2022-07-24 06:49:58,13.2,-0.07,56.8881666667,-158.1523333333
2022-07-24T06:50:59.390Z,411,av91644346,2022-07-24 06:50:59,14.37,-0.05,56.8941666667,-158.1818333333
2022-07-24T06:52:15.960Z,412,av91644351,2022-07-24 06:52:15,13.32,-0.31,56.8965,-158.1748333333
2022-07-24T06:54:40.310Z,413,av91644356,2022-07-24 06:54:40,13.88,-0.21,56.8973333333,-158.1633333333
2022-07-24T06:55:31.910Z,414,av91644361,2022-07-24 06:55:31,14.3,0.23,56.91,-158.1978333333
2022-07-24T12:52:05.950Z,415,av91644616,2022-07-24 12:52:05,7.95,1.49,56.87,-157.9778333333
2022-07-24T12:53:50.940Z,416,av91644621,2022-07-24 12:53:50,28.29,1.68,56.8505,-158.0835
2022-07-30T23:56:15.870Z,417,av91650561,2022-07-30 23:56:15,8.5,2.77,56.4379997253,-157.7633361816
2022-08-22T08:53:19.960Z,418,av91069013,2022-08-22 08:53:19,8.85,0.9,56.9316666667,-158.2975
2022-08-24T06:46:25.290Z,419,av91069128,2022-08-24 06:46:25,4.48,0.2,56.262,-159.4181666667
2022-08-24T14:43:28.920Z,420,av91069158,2022-08-24 14:43:28,1.41,-0.84,56.8575,-158.1711666667
2022-08-30T08:31:31.050Z,421,av91069988,2022-08-30 08:31:31,10.49,0.39,56.2358333333,-159.3603333333
2022-09-05T22:40:53.580Z,422,av91070708,2022-09-05 22:40:53,12,0.66,56.8076666667,-158.0703333333
2022-09-19T04:01:04.220Z,423,av91071508,2022-09-19 04:01:04,4.03,-0.51,56.759,-158.0705
2022-09-26T08:08:42.920Z,424,av91072333,2022-09-26 08:08:42,6.45,-0.33,56.897,-158.0531666667
2022-09-27T07:07:31.890Z,425,av91072383,2022-09-27 07:07:31,-2.46,1.57,56.786,-157.7266666667
2022-09-30T23:11:35.340Z,426,av91073318,2022-09-30 23:11:35,6.5,-0.46,56.9086666667,-158.199
2022-10-01T01:40:03.100Z,427,av91073438,2022-10-01 01:40:03,14.22,-0.3,56.858,-158.1178333333
2022-10-05T05:13:45.400Z,428,av91073703,2022-10-05 05:13:45,3.06,0.41,56.8663333333,-158.1728333333
2022-10-06T16:12:29.820Z,429,av91073818,2022-10-06 16:12:29,5.77,0.83,56.9113333333,-158.1083333333
2022-10-07T14:26:04.150Z,430,av91073928,2022-10-07 14:26:04,4.6,-0.42,56.9226666667,-158.0668333333
2022-10-07T15:53:03.820Z,431,av91073948,2022-10-07 15:53:03,4.8,-0.42,56.9195,-158.063
2022-10-07T16:08:18.140Z,432,av91073958,2022-10-07 16:08:18,0.22,0.09,56.9273333333,-157.9821666667
2022-10-07T21:07:57.260Z,433,av91073983,2022-10-07 21:07:57,4.31,-0.44,56.8816666667,-158.1766666667
2022-10-07T21:28:20.100Z,434,av91073988,2022-10-07 21:28:20,6.49,-0.49,56.8991666667,-158.0708333333
2022-10-07T21:42:27.320Z,435,av91073993,2022-10-07 21:42:27,4.95,-0.41,56.8975,-158.0875
2022-10-07T22:14:49.670Z,436,av91073998,2022-10-07 22:14:49,6.8,-0.61,56.8971666667,-158.0696666667
2022-10-08T00:30:27.110Z,437,av91074008,2022-10-08 00:30:27,5.65,-0.1,56.8943333333,-158.0945
2022-10-08T01:14:39.750Z,438,av91074023,2022-10-08 01:14:39,11.52,0.89,56.8503333333,-158.1116666667
2022-10-08T01:15:28.510Z,439,av91074028,2022-10-08 01:15:28,13.99,0.32,56.8588333333,-158.1391666667
2022-10-08T01:17:33.640Z,440,av91074038,2022-10-08 01:17:33,14.56,1.04,56.8378333333,-158.0713333333
2022-10-08T01:20:45.110Z,441,av91074043,2022-10-08 01:20:45,18.2,1.02,56.8456666667,-158.166
2022-10-08T01:29:41.570Z,442,av91074053,2022-10-08 01:29:41,13.46,0.08,56.8443333333,-158.1518333333
2022-10-08T01:30:21.370Z,443,av91074058,2022-10-08 01:30:21,15.02,0.21,56.8368333333,-158.109
2022-10-08T01:31:06.670Z,444,av91074063,2022-10-08 01:31:06,14.37,-0.17,56.8431666667,-158.1541666667
2022-10-08T01:33:15.250Z,445,av91074068,2022-10-08 01:33:15,17.38,0.35,56.8443333333,-158.1201666667
2022-10-08T01:35:08.010Z,446,av91074073,2022-10-08 01:35:08,14.12,0.01,56.8541666667,-158.1311666667
2022-10-08T09:04:05.580Z,447,av91074098,2022-10-08 09:04:05,6.16,-0.07,56.8913333333,-158.0863333333
2022-10-10T05:18:29.400Z,448,av91074203,2022-10-10 05:18:29,2.63,0.55,56.8928333333,-158.0366666667
2022-10-10T14:55:22.270Z,449,av91074233,2022-10-10 14:55:22,9.36,-0.08,56.8956666667,-158.2388333333
2022-10-11T23:30:19.930Z,450,av91074363,2022-10-11 23:30:19,5.51,-0.8,56.8536666667,-158.1191666667
2022-10-11T23:30:48.100Z,451,av91074368,2022-10-11 23:30:48,3.41,-1.01,56.8603333333,-158.1525
2022-10-13T08:05:00.520Z,452,av91074553,2022-10-13 08:05:00,2.34,-0.67,56.8798333333,-158.0446666667
2022-10-13T08:45:45.970Z,453,av91074558,2022-10-13 08:45:45,5.47,-0.74,56.888,-158.0888333333
2022-10-13T16:13:32.180Z,454,av91074593,2022-10-13 16:13:32,10.72,-0.11,56.9025,-157.9858333333
2022-10-13T16:30:52.700Z,455,av91074598,2022-10-13 16:30:52,3.77,-0.75,56.8615,-158.1856666667
2022-10-13T16:44:37.150Z,456,av91074603,2022-10-13 16:44:37,3.26,-0.64,56.8926666667,-158.0505
2022-10-15T16:53:48.020Z,457,av91074758,2022-10-15 16:53:48,6.86,0.64,56.8958333333,-158.0701666667
2022-10-16T04:26:35.720Z,458,av91074918,2022-10-16 04:26:35,3.58,0.67,56.86,-158.1321666667
2022-10-16T04:54:24.950Z,459,av91074923,2022-10-16 04:54:24,7.6,-0.03,55.9923333333,-159.4008333333
2022-10-17T19:26:34.600Z,460,av91074898,2022-10-17 19:26:34,6.61,-0.95,56.8493333333,-158.1568333333
2022-10-18T06:02:45.150Z,461,av91074978,2022-10-18 06:02:45,5.11,-0.48,56.892,-157.9983333333
2022-10-18T08:18:29.170Z,462,av91074988,2022-10-18 08:18:29,4.81,0.47,56.6995,-158.418
2022-10-18T08:21:18.730Z,463,av91074993,2022-10-18 08:21:18,4.43,-0.88,56.871,-158.2105
2022-10-18T08:38:30.440Z,464,av91074998,2022-10-18 08:38:30,2.03,-0.92,56.8586666667,-158.1686666667
2022-10-18T11:44:44.610Z,465,av91075008,2022-10-18 11:44:44,3.11,-0.65,56.8601666667,-158.153
2022-10-18T11:45:20.750Z,466,av91075013,2022-10-18 11:45:20,3.27,-0.73,56.8301666667,-158.1991666667
2022-10-18T20:47:32.910Z,467,av91075048,2022-10-18 20:47:32,9.42,-0.04,56.9191666667,-158.064
2022-10-19T12:25:03.500Z,468,av91075103,2022-10-19 12:25:03,3.12,0.33,56.8658333333,-158.1775
2022-10-19T17:47:02.260Z,469,av91075118,2022-10-19 17:47:02,4,0.02,56.8941666667,-158.0618333333
2022-10-19T17:56:41.890Z,470,av91075123,2022-10-19 17:56:41,3.06,0.21,56.894,-158.0406666667
2022-10-20T22:25:02.790Z,471,av91075248,2022-10-20 22:25:02,2.05,0.29,56.8958333333,-158.0373333333
2022-10-22T15:28:05.730Z,472,av91075518,2022-10-22 15:28:05,3.99,0.4,56.895,-158.046
2022-10-23T13:40:14.120Z,473,av91075583,2022-10-23 13:40:14,1.96,0.83,56.8778333333,-158.0556666667
2022-10-23T13:41:10.260Z,474,av91075578,2022-10-23 13:41:10,1.42,1.02,56.8776666667,-158.0296666667
2022-10-23T21:37:44.700Z,475,av91075573,2022-10-23 21:37:44,1.65,0,56.87,-158.1761666667
2022-10-28T18:38:56.370Z,476,av91075943,2022-10-28 18:38:56,3.68,0.63,56.8605,-158.1313333333
2022-11-12T06:14:07.640Z,477,av91076113,2022-11-12 06:14:07,4.36,0.04,56.8945,-158.0748333333
2022-11-12T06:27:59.480Z,478,av91076118,2022-11-12 06:27:59,2.74,0.36,56.9051666667,-158.0781666667
2022-11-12T19:39:01.930Z,479,av91076243,2022-11-12 19:39:01,1.99,0.72,56.9045,-158.0585
2022-11-12T21:42:11.180Z,480,av91076258,2022-11-12 21:42:11,4.03,-0.12,56.8851666667,-158.1676666667
2022-11-12T22:07:15.920Z,481,av91076273,2022-11-12 22:07:15,1.8,0.28,56.9116666667,-158.029
2022-11-12T22:08:44.410Z,482,av91076278,2022-11-12 22:08:44,2.57,0.78,56.9081666667,-158.037
